temperature,solar_irradiance,cloud_cover,humidity,wind_speed,rainfall,dust_level,hour,month,solar_power,wind_power,total_power
17.82,202.8,48.14,83.93,2.48,0.0,4.28,7,10,527.91,8.39,536.3
21.35,470.99,12.77,66.77,6.55,0.0,4.41,8,10,1366.41,163.31,1529.72
20.87,410.18,61.74,69.35,5.94,0.0,5.48,9,10,1159.07,80.6,1239.68
23.48,809.34,16.27,70.58,3.57,0.0,4.45,10,10,2246.94,0.0,2246.94
21.71,918.27,11.83,66.45,2.56,0.0,4.98,11,10,2585.23,0.0,2585.23
26.22,908.86,25.41,63.85,3.79,0.0,4.35,12,10,2527.34,0.0,2527.34
24.99,883.62,21.2,70.08,5.32,0.0,4.95,13,10,2444.31,37.41,2481.72
26.34,625.02,52.74,73.14,0.5,0.0,3.98,14,10,1722.14,0.0,1722.14
26.35,638.68,14.57,61.26,4.38,0.0,3.42,15,10,1803.02,16.39,1819.4
24.41,442.06,32.69,63.14,5.01,0.0,4.38,16,10,1238.12,28.64,1266.76
24.09,203.96,48.0,79.21,5.86,0.0,4.35,17,10,552.61,84.27,636.88
26.48,0.0,15.47,62.04,2.22,0.0,4.16,18,10,18.34,0.0,18.34
24.59,0.0,6.27,63.5,2.15,0.0,5.03,19,10,38.83,1.11,39.94
24.36,0.0,5.56,53.8,2.22,0.0,6.05,20,10,18.24,0.0,18.24
21.98,0.0,28.17,81.48,7.37,0.0,3.29,21,10,0.0,268.7,268.7
20.41,0.0,31.7,85.51,1.75,0.0,5.42,22,10,0.0,0.0,0.0
16.4,0.0,50.98,79.16,5.41,0.0,6.32,23,10,5.64,54.47,60.12
17.45,0.0,23.13,79.63,9.36,0.0,5.42,0,10,24.68,727.73,752.41
17.02,0.0,12.19,78.59,7.69,0.0,4.9,1,10,0.0,298.62,298.62
19.49,0.0,7.84,66.85,3.27,0.0,5.03,2,10,2.52,7.09,9.61
17.42,0.0,22.94,83.06,6.09,0.0,5.4,3,10,1.48,101.56,103.04
18.86,0.0,62.47,87.3,4.74,0.0,1.56,4,10,0.0,35.74,35.74
17.95,0.0,20.74,77.44,6.41,0.0,2.64,5,10,11.09,147.14,158.24
16.79,5.95,9.29,84.57,1.89,0.0,4.83,6,10,24.48,0.0,24.48
19.06,199.84,31.29,69.11,5.41,0.0,4.74,7,10,581.87,58.08,639.94
20.45,458.77,34.58,66.73,4.23,0.0,6.05,8,10,1224.73,25.66,1250.38
19.98,570.53,37.94,78.77,3.97,0.0,4.62,9,10,1550.94,8.82,1559.76
22.11,822.52,20.8,84.68,5.14,0.0,4.0,10,10,2319.14,44.9,2364.04
23.58,984.7,5.39,65.86,2.54,0.0,3.22,11,10,2800.61,0.0,2800.61
27.33,845.35,37.97,64.75,1.25,0.0,4.26,12,10,2335.94,0.46,2336.4
22.6,851.7,26.04,76.09,3.76,0.0,3.95,13,10,2381.79,34.21,2416.0
28.03,784.47,29.32,61.8,2.7,0.0,4.98,14,10,2175.94,2.14,2178.08
24.98,520.0,50.74,72.91,2.45,0.0,5.34,15,10,1432.14,17.65,1449.79
24.16,421.7,26.69,62.4,11.49,0.0,3.54,16,10,1256.58,1699.21,2955.79
27.49,234.64,23.67,69.5,2.11,0.0,5.5,17,10,633.04,0.0,633.04
26.02,0.0,34.8,65.92,2.33,0.0,2.16,18,10,0.0,1.71,1.71
25.77,0.0,22.99,55.3,2.87,0.0,5.96,19,10,23.47,28.21,51.68
23.88,0.0,38.24,62.09,3.73,0.0,3.81,20,10,50.08,33.78,83.85
24.48,0.0,28.81,72.25,6.42,0.0,5.75,21,10,0.0,139.83,139.83
20.93,0.0,23.55,84.73,1.98,0.0,3.97,22,10,21.74,0.0,21.74
18.65,0.0,40.48,66.13,4.4,0.0,4.9,23,10,0.0,28.62,28.62
18.26,0.0,36.74,85.23,3.05,0.0,4.09,0,10,0.0,9.63,9.63
18.82,0.0,27.37,79.74,5.68,0.0,5.31,1,10,0.0,81.64,81.64
15.29,0.0,15.01,88.33,4.32,0.0,3.65,2,10,11.34,9.61,20.95
15.31,0.0,39.02,79.4,5.67,0.0,3.13,3,10,0.0,50.78,50.78
15.99,0.0,11.35,84.85,6.25,0.0,5.22,4,10,0.0,109.79,109.79
13.8,0.0,6.53,95.0,7.02,0.0,4.08,5,10,25.93,206.79,232.71
17.96,0.0,23.53,78.98,10.5,0.0,6.33,6,10,0.0,1203.03,1203.03
15.96,158.3,50.87,72.03,4.42,0.0,5.11,7,10,490.39,0.0,490.39
20.07,384.91,48.11,86.51,4.53,0.0,5.79,8,10,1069.5,22.83,1092.33
22.58,538.72,46.01,76.14,1.75,0.0,5.87,9,10,1498.61,0.0,1498.61
21.86,836.91,19.91,74.72,1.5,0.0,4.18,10,10,2385.3,34.02,2419.32
26.3,874.07,21.53,81.76,3.68,0.0,4.63,11,10,2449.06,13.92,2462.98
22.63,782.57,43.41,83.1,4.89,0.0,4.96,12,10,2128.53,24.04,2152.57
27.4,891.96,16.6,69.95,2.4,0.0,3.85,13,10,2456.38,7.34,2463.72
27.13,798.48,20.41,59.22,2.83,0.0,4.02,14,10,2206.78,0.0,2206.78
23.71,718.17,4.29,67.6,4.94,0.0,4.68,15,10,1992.43,28.72,2021.15
30.18,413.22,38.01,64.31,2.19,0.0,5.83,16,10,1141.78,0.0,1141.78
25.52,230.35,13.02,68.16,3.86,0.0,4.7,17,10,605.58,22.91,628.49
23.5,0.0,20.64,67.0,3.96,0.0,4.97,18,10,0.0,17.19,17.19
21.67,0.0,49.42,71.44,7.1,0.0,5.29,19,10,0.0,239.76,239.76
22.25,0.0,48.3,80.71,3.23,0.0,5.8,20,10,2.39,24.72,27.11
21.09,0.0,13.59,75.34,2.19,0.0,5.34,21,10,13.33,12.09,25.42
20.14,0.0,25.53,71.06,1.97,0.0,4.37,22,10,0.0,0.0,0.0
18.34,0.0,2.46,82.26,2.65,0.0,4.33,23,10,39.63,0.0,39.63
18.6,0.0,4.43,81.17,2.57,0.0,1.68,0,10,13.21,0.0,13.21
16.27,0.0,27.13,79.18,5.3,0.0,3.73,1,10,6.29,41.85,48.13
13.45,0.0,26.45,73.99,4.27,0.0,5.13,2,10,3.71,5.49,9.2
15.96,0.0,33.9,78.89,4.82,0.0,3.59,3,10,0.0,15.17,15.17
12.8,0.0,34.66,83.55,4.49,0.0,3.7,4,10,0.0,48.78,48.78
17.38,0.0,6.15,85.19,3.65,0.0,5.5,5,10,1.95,1.89,3.84
16.18,1.16,34.13,73.86,7.3,0.0,3.47,6,10,23.61,264.8,288.41
18.93,207.84,19.07,74.07,5.87,0.0,3.72,7,10,608.09,99.07,707.16
21.86,433.78,25.42,85.07,2.19,0.0,3.73,8,10,1264.83,17.39,1282.22
19.76,564.76,43.03,73.38,3.34,0.0,3.19,9,10,1619.83,10.59,1630.42
24.07,765.09,22.42,69.89,2.62,0.0,3.82,10,10,2133.27,0.0,2133.27
23.03,912.78,27.38,85.97,5.27,0.0,1.77,11,10,2694.86,53.52,2748.38
27.35,792.69,45.49,59.02,2.92,0.0,6.96,12,10,2151.87,0.0,2151.87
24.97,904.05,12.43,79.57,4.55,0.0,4.27,13,10,2553.43,21.71,2575.14
24.75,716.71,38.4,66.24,2.65,0.0,4.62,14,10,2042.47,20.35,2062.82
27.21,517.06,50.72,68.08,1.95,0.0,2.42,15,10,1488.64,0.0,1488.64
25.36,511.37,9.17,70.91,0.5,0.0,3.65,16,10,1437.36,17.97,1455.33
24.25,187.44,23.02,68.04,10.29,0.0,4.59,17,10,510.28,1103.73,1614.01
24.0,3.39,26.15,62.67,2.24,0.0,3.17,18,10,0.0,0.0,0.0
23.62,0.0,32.51,65.38,6.01,0.0,5.4,19,10,0.0,100.13,100.13
24.49,0.0,37.2,67.98,5.91,0.0,4.71,20,10,0.0,77.19,77.19
18.28,0.0,21.65,70.81,2.33,0.0,4.16,21,10,61.18,0.0,61.18
19.92,0.0,24.82,75.05,3.3,0.0,4.5,22,10,0.0,0.0,0.0
19.62,0.0,25.93,69.39,6.05,0.0,3.97,23,10,27.34,110.84,138.18
17.84,0.0,5.87,70.41,4.87,0.0,2.51,0,10,0.0,18.72,18.72
18.72,0.0,52.99,63.87,3.06,0.0,4.68,1,10,0.0,0.0,0.0
16.14,0.0,30.43,93.11,7.77,0.0,3.1,2,10,0.0,346.75,346.75
15.81,0.0,11.58,79.25,2.91,0.0,4.48,3,10,0.0,0.0,0.0
17.14,0.0,3.18,73.04,2.2,0.0,5.56,4,10,0.0,1.64,1.64
16.9,0.0,41.68,70.88,1.79,0.0,4.34,5,10,23.76,11.14,34.9
16.96,24.07,38.96,74.28,4.95,0.0,4.61,6,10,109.1,13.34,122.43
19.36,240.96,33.74,60.87,0.77,0.0,3.4,7,10,692.6,19.48,712.08
18.81,456.62,26.8,71.62,6.15,0.0,3.0,8,10,1303.25,103.49,1406.75
20.17,647.79,18.25,80.47,2.71,0.0,5.49,9,10,1757.93,0.0,1757.93
21.58,829.05,11.48,67.93,3.06,0.0,5.36,10,10,2284.08,0.0,2284.08
25.61,879.2,23.31,73.21,5.73,0.0,5.74,11,10,2369.31,66.2,2435.51
19.79,958.36,9.12,82.58,5.84,0.0,6.67,12,10,2582.25,83.42,2665.67
26.01,915.89,19.68,72.94,3.22,0.0,3.96,13,10,2634.49,0.0,2634.49
25.96,592.71,55.26,68.12,4.04,0.0,4.84,14,10,1686.59,3.62,1690.22
23.56,675.52,14.06,80.13,4.8,0.0,5.64,15,10,1863.57,44.21,1907.77
26.38,463.98,16.71,76.34,4.86,0.0,6.48,16,10,1275.59,46.92,1322.5
26.13,231.33,26.93,61.99,3.93,0.0,5.63,17,10,618.21,0.0,618.21
25.5,3.51,13.0,61.47,6.13,0.0,3.59,18,10,0.0,103.82,103.82
19.61,0.0,35.69,71.95,6.11,0.0,6.19,19,10,0.0,105.81,105.81
24.43,0.0,19.62,67.2,6.19,0.0,5.39,20,10,0.0,105.05,105.05
19.98,0.0,61.08,84.4,2.51,0.0,4.79,21,10,26.08,11.8,37.88
20.82,0.0,71.87,80.41,2.45,0.0,4.02,22,10,0.0,0.0,0.0
19.69,0.0,31.64,76.45,1.75,0.0,6.07,23,10,15.23,15.99,31.22
16.13,0.0,30.93,81.01,5.95,0.0,7.24,0,10,21.89,109.75,131.63
17.64,0.0,44.61,69.1,1.13,0.0,4.29,1,10,5.67,0.23,5.89
15.58,0.0,54.86,89.11,1.72,0.0,4.62,2,10,0.0,0.0,0.0
12.88,0.0,9.88,84.98,7.27,0.0,4.97,3,10,10.62,258.72,269.34
17.91,0.0,23.82,69.13,1.65,0.0,3.38,4,10,4.8,0.0,4.8
15.49,0.0,36.95,66.94,1.62,0.0,4.47,5,10,18.32,0.0,18.32
16.17,0.0,12.06,69.43,6.97,0.0,5.08,6,10,29.9,209.75,239.65
17.88,184.95,32.57,78.13,2.74,0.0,6.39,7,10,472.24,8.68,480.91
20.1,441.28,31.84,54.52,6.57,0.0,4.27,8,10,1250.04,142.87,1392.91
20.9,564.81,42.15,64.58,3.1,0.0,4.93,9,10,1584.3,14.79,1599.08
23.1,760.71,31.07,75.13,3.08,0.0,3.79,10,10,2164.5,14.24,2178.74
21.47,893.43,25.12,69.74,1.71,0.0,5.34,11,10,2478.19,0.54,2478.74
23.41,867.56,23.41,56.71,7.13,0.0,4.31,12,10,2425.83,227.28,2653.11
25.14,925.45,8.02,63.78,5.39,0.0,5.39,13,10,2524.34,48.44,2572.79
28.66,843.38,6.02,63.83,2.28,0.0,3.75,14,10,2314.29,0.0,2314.29
25.81,693.41,13.74,75.54,5.13,0.0,2.88,15,10,2010.32,40.06,2050.38
27.44,399.85,42.29,69.71,1.49,0.0,3.67,16,10,1122.93,0.0,1122.93
25.37,310.05,3.8,71.9,3.88,0.0,5.99,17,10,854.53,0.0,854.53
23.79,0.0,4.41,76.2,2.44,0.0,4.28,18,10,4.17,2.99,7.16
23.11,0.0,23.0,57.87,6.2,0.0,4.34,19,10,0.0,85.78,85.78
22.03,0.0,51.75,82.53,3.81,0.0,4.75,20,10,26.96,3.9,30.85
21.89,0.0,8.47,82.71,7.17,0.0,4.52,21,10,0.0,250.92,250.92
21.75,0.0,2.96,68.0,4.22,0.0,4.95,22,10,18.25,16.35,34.6
19.02,0.0,30.33,52.21,3.77,0.0,4.6,23,10,0.0,0.0,0.0
19.13,0.0,10.83,86.68,4.9,0.0,7.57,0,10,0.0,22.9,22.9
15.11,0.0,13.99,58.86,5.57,0.0,5.73,1,10,0.0,56.19,56.19
15.43,0.0,16.08,83.51,0.56,0.0,5.3,2,10,28.04,19.72,47.76
14.8,0.0,54.25,77.63,3.87,0.0,5.19,3,10,0.0,0.0,0.0
16.53,0.0,4.76,74.36,5.5,0.0,4.8,4,10,16.87,50.22,67.09
16.02,0.0,52.37,76.32,3.26,0.0,4.07,5,10,8.64,5.2,13.83
18.44,11.33,22.3,77.93,0.97,0.0,5.08,6,10,33.77,26.52,60.28
16.99,250.93,17.37,61.46,0.6,0.0,3.1,7,10,722.33,5.61,727.94
19.66,395.25,40.99,73.89,5.65,0.0,3.2,8,10,1144.54,71.73,1216.26
21.92,612.81,26.92,61.28,2.11,0.0,4.04,9,10,1734.41,0.0,1734.41
19.08,790.21,25.3,72.07,1.97,0.0,4.76,10,10,2175.67,0.0,2175.67
26.57,902.25,23.17,68.41,2.63,0.0,3.65,11,10,2570.29,16.75,2587.04
24.0,729.86,46.56,77.21,1.48,0.0,4.89,12,10,2076.38,9.56,2085.93
22.18,721.43,48.59,66.51,1.05,0.0,2.98,13,10,2034.25,0.0,2034.25
25.95,776.64,28.95,82.18,6.46,0.0,4.1,14,10,2166.3,145.43,2311.72
25.94,696.74,19.7,60.73,2.7,0.0,2.81,15,10,2035.15,0.0,2035.15
25.59,408.92,39.31,61.35,4.21,0.0,4.57,16,10,1126.06,21.81,1147.87
26.7,281.08,12.75,75.19,6.28,0.0,6.06,17,10,774.11,128.24,902.35
25.54,16.77,36.31,66.37,8.76,0.0,4.45,18,10,44.06,562.05,606.1
23.83,0.0,35.58,71.84,4.86,0.0,5.46,19,10,34.62,3.42,38.04
22.85,0.0,25.7,67.66,7.79,0.0,5.41,20,10,0.0,365.74,365.74
20.73,0.0,40.45,71.13,3.34,0.0,4.14,21,10,0.0,0.0,0.0
22.25,0.0,28.07,75.09,5.62,0.0,5.02,22,10,15.5,57.52,73.01
16.17,0.0,16.42,89.77,7.5,0.0,3.1,23,10,28.42,261.37,289.79
17.46,0.0,20.96,79.17,1.05,0.0,4.1,0,10,10.36,0.0,10.36
16.56,0.0,27.65,82.56,2.78,0.0,4.34,1,10,0.0,0.0,0.0
17.18,0.0,24.94,86.24,5.22,0.0,3.38,2,10,0.0,13.27,13.27
14.52,0.0,33.89,77.85,2.77,0.0,4.42,3,10,6.48,13.51,19.99
13.34,0.0,15.44,75.15,0.59,0.0,3.61,4,10,15.58,4.04,19.62
16.69,0.0,37.28,70.77,5.77,0.0,5.25,5,10,19.9,66.83,86.73
17.67,0.0,67.69,70.7,1.91,0.0,3.06,6,10,0.0,1.84,1.84
20.52,232.57,15.93,66.02,2.8,0.0,3.52,7,10,673.75,29.54,703.29
17.59,366.43,43.02,86.69,6.99,0.0,4.3,8,10,1010.94,214.76,1225.7
22.52,672.6,13.79,56.9,2.18,0.0,3.28,9,10,1959.26,0.0,1959.26
25.63,838.43,17.53,72.97,6.75,0.0,6.02,10,10,2235.26,168.39,2403.65
22.72,870.06,25.16,61.93,3.33,0.0,2.02,11,10,2577.59,0.0,2577.59
22.39,906.45,25.17,86.46,7.12,0.0,3.56,12,10,2536.75,227.87,2764.62
24.51,956.31,8.17,72.81,6.51,0.0,4.53,13,10,2661.63,154.87,2816.49
25.64,672.52,43.9,61.22,3.3,0.0,6.01,14,10,1791.7,20.13,1811.84
26.63,661.42,12.47,62.71,7.19,0.0,2.7,15,10,1904.74,250.04,2154.77
24.73,393.56,33.7,68.65,4.5,0.0,3.29,16,10,1132.84,23.26,1156.1
27.45,280.92,7.55,71.14,3.62,0.0,3.72,17,10,772.98,45.72,818.7
22.65,0.0,11.95,74.5,3.91,0.0,5.83,18,10,0.0,0.0,0.0
20.68,0.0,7.86,74.08,1.15,0.0,5.04,19,10,23.77,0.0,23.77
23.74,0.0,18.54,64.85,5.78,0.0,3.5,20,10,0.0,85.3,85.3
17.38,0.0,11.43,75.83,2.65,0.0,5.45,21,10,1.77,12.91,14.68
19.19,0.0,29.19,86.71,2.53,0.0,4.61,22,10,0.0,6.46,6.46
22.97,0.0,28.29,88.47,5.04,0.0,4.43,23,10,18.1,29.03,47.13
17.14,0.0,16.49,87.25,3.06,0.0,4.63,0,10,0.0,1.08,1.08
14.68,0.0,18.01,73.73,3.82,0.0,3.3,1,10,6.98,0.0,6.98
15.78,0.0,50.0,91.53,3.33,0.0,4.57,2,10,0.0,0.75,0.75
15.62,0.0,23.32,77.61,3.77,0.0,3.94,3,10,11.24,0.0,11.24
16.1,0.0,22.9,79.7,2.26,0.0,6.98,4,10,0.0,3.2,3.2
17.36,0.0,24.68,68.07,6.62,0.0,5.87,5,10,0.0,210.12,210.12
15.6,0.0,21.91,81.19,4.37,0.0,4.03,6,10,8.66,0.0,8.66
20.72,224.76,13.63,67.85,2.32,0.0,4.65,7,10,643.04,0.0,643.04
19.77,414.82,39.22,86.28,1.39,0.0,3.21,8,10,1159.65,3.51,1163.16
21.78,538.77,48.12,93.21,3.94,0.0,4.56,9,10,1540.47,0.0,1540.47
21.04,853.23,8.55,73.73,3.58,0.0,3.07,10,10,2416.24,0.0,2416.24
25.12,871.01,27.14,72.67,7.39,0.0,3.7,11,10,2478.75,256.57,2735.32
23.84,710.4,49.12,67.93,2.3,0.0,4.81,12,10,2020.01,10.02,2030.03
25.44,468.38,78.9,69.43,6.57,1.24,3.13,13,10,1386.0,179.83,1565.84
24.12,674.34,46.36,65.32,5.43,0.0,3.24,14,10,1897.66,64.18,1961.84
24.2,636.65,27.37,72.45,3.62,0.0,3.38,15,10,1832.98,14.97,1847.95
26.55,427.22,32.92,70.35,6.47,0.0,4.11,16,10,1184.27,156.52,1340.79
24.36,177.26,49.06,72.16,6.33,0.0,5.6,17,10,463.73,124.46,588.19
22.95,6.77,2.69,77.44,5.04,0.0,5.4,18,10,25.04,49.74,74.78
22.23,0.0,19.34,69.41,1.47,0.0,3.78,19,10,25.03,0.0,25.03
23.04,0.0,7.34,92.88,1.88,0.0,5.58,20,10,0.0,0.0,0.0
19.75,0.0,40.18,70.08,4.26,0.0,4.17,21,10,0.0,0.0,0.0
19.22,0.0,10.77,70.63,2.39,0.0,4.38,22,10,0.0,0.0,0.0
18.22,0.0,47.75,57.01,4.03,0.0,4.16,23,10,18.83,26.04,44.86
14.19,0.0,14.55,88.05,4.08,0.0,4.83,0,10,12.64,4.36,17.0
14.06,0.0,45.58,59.24,4.23,0.0,3.27,1,10,12.8,0.0,12.8
16.27,0.0,43.44,76.74,4.13,0.0,3.66,2,10,0.0,23.48,23.48
14.49,0.0,32.43,75.59,3.11,0.0,5.26,3,10,0.0,13.91,13.91
17.35,0.0,62.67,66.67,2.19,0.0,3.71,4,10,0.0,0.0,0.0
17.72,0.0,7.27,78.25,3.85,0.0,3.47,5,10,0.0,5.06,5.06
18.14,0.0,52.08,91.37,3.72,0.0,2.63,6,10,3.04,0.0,3.04
20.83,249.13,17.57,79.85,2.55,0.0,4.67,7,10,676.77,0.0,676.77
19.18,447.26,26.97,69.88,1.03,0.0,3.06,8,10,1274.41,3.39,1277.8
21.57,618.69,26.37,89.03,2.16,0.0,5.76,9,10,1675.45,23.64,1699.09
21.02,782.66,27.86,67.92,4.03,0.0,4.69,10,10,2153.4,24.78,2178.17
26.78,926.52,20.29,75.62,3.94,0.0,2.81,11,10,2613.06,0.0,2613.06
27.11,914.97,21.27,52.57,1.7,0.0,4.34,12,10,2522.66,14.63,2537.3
24.95,937.95,11.99,67.21,4.34,0.0,3.48,13,10,2674.67,12.4,2687.07
26.01,878.63,7.13,58.28,3.34,0.0,4.82,14,10,2413.19,4.86,2418.06
27.64,555.32,34.6,82.45,4.63,0.0,3.85,15,10,1556.9,1.89,1558.8
25.21,392.88,53.07,63.21,6.66,0.0,6.41,16,10,1093.26,154.49,1247.75
23.94,239.39,22.73,62.1,2.73,0.0,6.37,17,10,650.57,35.65,686.22
25.45,15.15,6.16,72.19,2.94,0.0,3.62,18,10,10.2,13.02,23.22
23.22,0.0,21.04,69.14,4.78,0.0,4.0,19,10,0.0,18.67,18.67
22.17,0.0,27.49,89.57,7.77,0.0,4.94,20,10,27.53,330.8,358.33
19.35,0.0,8.23,78.25,3.67,0.0,3.57,21,10,0.12,0.0,0.12
16.73,0.0,32.91,79.45,1.94,0.0,3.58,22,10,0.0,17.88,17.88
18.45,0.0,23.15,82.62,7.44,0.0,2.6,23,10,0.0,276.47,276.47
18.33,0.0,15.18,75.23,3.58,0.0,2.66,0,10,34.9,0.0,34.9
15.84,0.0,3.58,81.9,3.54,0.0,4.92,1,10,25.34,4.07,29.41
17.83,0.0,29.77,70.9,3.96,0.0,4.17,2,10,0.0,1.92,1.92
14.45,0.0,30.86,76.69,2.43,0.0,3.38,3,10,0.0,0.0,0.0
14.09,0.0,21.72,74.78,5.58,0.0,4.78,4,10,9.04,56.56,65.6
16.07,0.0,39.29,82.83,4.55,0.0,2.05,5,10,0.0,25.48,25.48
16.85,11.61,44.23,73.46,7.92,0.0,3.81,6,10,56.88,371.8,428.69
19.16,254.56,14.72,82.25,2.15,0.0,4.08,7,10,718.67,0.0,718.67
18.05,453.06,10.35,70.42,4.42,0.0,2.88,8,10,1271.18,0.0,1271.18
22.56,584.58,39.39,64.19,3.84,0.0,4.68,9,10,1653.55,19.75,1673.3
24.75,803.86,19.01,71.21,6.75,0.0,4.99,10,10,2208.44,178.16,2386.6
22.95,887.42,25.32,72.57,0.79,0.0,4.2,11,10,2449.42,17.05,2466.47
25.92,639.97,58.83,74.76,5.38,0.0,3.44,12,10,1840.79,69.92,1910.71
23.25,808.01,37.86,61.64,4.44,0.0,3.24,13,10,2330.0,7.47,2337.47
26.95,861.36,11.61,54.35,4.35,0.0,4.04,14,10,2390.93,7.33,2398.26
27.08,690.62,12.86,76.24,6.49,0.0,3.32,15,10,2001.27,152.02,2153.29
26.63,401.8,30.24,56.21,4.25,0.0,4.19,16,10,1144.46,30.47,1174.93
24.81,268.36,34.67,75.86,5.05,0.0,5.13,17,10,689.52,19.98,709.5
19.61,11.9,12.15,56.66,4.58,0.0,4.78,18,10,13.29,31.16,44.45
22.04,0.0,37.89,77.09,1.21,0.0,3.8,19,10,32.78,0.0,32.78
20.86,0.0,38.08,73.88,1.56,0.0,4.51,20,10,54.41,0.0,54.41
19.04,0.0,38.98,79.39,2.89,0.0,4.09,21,10,0.0,0.0,0.0
19.39,0.0,63.27,81.87,4.78,0.0,4.39,22,10,19.51,7.7,27.21
17.38,0.0,34.98,85.73,0.74,0.0,4.26,23,10,0.0,0.0,0.0
15.64,0.0,7.34,83.95,5.48,0.0,6.18,0,10,11.01,76.75,87.76
14.5,0.0,12.94,88.29,2.14,0.0,4.37,1,10,0.0,26.16,26.16
14.51,0.0,22.46,90.57,4.07,0.0,5.21,2,10,0.0,32.83,32.83
17.1,0.0,13.11,88.68,2.13,0.0,2.74,3,10,0.0,0.0,0.0
14.59,0.0,30.9,85.64,1.98,0.0,4.81,4,10,72.25,20.76,93.02
15.31,0.0,10.23,73.05,2.87,0.0,3.67,5,10,0.0,13.57,13.57
16.19,0.0,16.37,77.56,7.18,0.0,4.42,6,10,3.24,228.99,232.23
18.42,245.0,7.22,76.1,2.35,0.0,4.1,7,10,700.53,0.0,700.53
19.8,364.88,48.71,69.8,1.0,0.0,0.36,8,10,1085.13,15.66,1100.79
15.85,608.51,22.19,70.81,6.58,0.0,5.89,9,10,1646.0,156.05,1802.05
23.24,636.83,52.49,78.51,3.42,0.0,2.58,10,10,1846.02,0.0,1846.02
25.07,801.53,31.42,71.32,4.43,0.0,2.82,11,10,2315.42,1.21,2316.63
22.37,902.66,22.27,66.8,6.63,0.0,3.61,12,10,2564.03,172.58,2736.61
23.29,819.64,32.69,71.36,5.34,0.0,3.18,13,10,2326.62,59.01,2385.63
24.57,836.44,10.88,71.92,5.68,0.0,3.22,14,10,2380.33,75.7,2456.03
24.28,683.1,15.26,60.64,3.64,0.0,4.17,15,10,1902.23,4.68,1906.91
25.58,375.22,48.12,61.92,4.85,0.0,4.29,16,10,1066.55,4.5,1071.05
21.82,245.82,41.36,70.3,8.2,0.0,3.69,17,10,703.62,447.44,1151.06
22.27,6.96,17.73,71.03,6.68,0.0,3.78,18,10,22.53,166.88,189.41
25.22,0.0,13.94,55.97,4.38,0.0,3.67,19,10,0.0,15.43,15.43
20.32,0.0,55.08,80.59,1.34,0.0,3.77,20,10,0.0,19.59,19.59
22.28,0.0,13.6,72.51,8.88,0.0,4.83,21,10,0.0,593.78,593.78
19.65,0.0,35.36,73.43,2.27,0.0,5.85,22,10,0.0,0.0,0.0
15.2,0.0,33.66,75.04,3.01,0.0,4.6,23,10,11.77,0.6,12.37
17.74,0.0,11.05,69.6,1.75,0.0,6.38,0,11,0.0,13.56,13.56
15.82,0.0,22.72,80.15,1.92,0.0,1.08,1,11,0.0,0.0,0.0
14.81,0.0,28.88,82.49,5.67,0.0,3.47,2,11,0.0,106.13,106.13
15.69,0.0,34.88,95.0,1.67,0.0,3.0,3,11,1.96,0.0,1.96
16.21,0.0,7.54,95.0,2.06,0.0,5.43,4,11,8.97,0.0,8.97
17.05,0.0,16.03,74.26,1.95,0.0,4.65,5,11,35.91,0.0,35.91
18.56,41.69,36.21,69.06,3.06,0.0,4.02,6,11,104.31,16.44,120.75
18.44,193.98,46.14,66.75,4.9,0.0,4.85,7,11,574.37,31.35,605.72
16.97,445.61,36.32,79.34,4.57,0.0,5.48,8,11,1230.69,31.43,1262.12
19.61,690.93,3.17,65.48,5.11,0.0,3.0,9,11,1984.18,29.91,2014.09
26.03,727.43,39.39,56.73,5.13,0.0,3.01,10,11,2122.47,46.03,2168.5
23.91,930.71,19.41,64.43,0.5,0.0,3.64,11,11,2653.34,28.06,2681.4
27.41,969.83,5.91,61.23,4.83,0.0,4.18,12,11,2711.0,12.75,2723.75
26.75,825.73,32.4,60.98,4.83,0.0,4.55,13,11,2278.37,17.39,2295.76
25.52,650.22,47.71,55.44,1.14,0.0,3.98,14,11,1798.75,8.16,1806.91
25.78,549.48,50.5,67.34,3.36,0.0,4.1,15,11,1553.58,26.62,1580.2
25.1,461.1,32.65,68.01,1.29,0.0,4.68,16,11,1295.73,3.53,1299.26
22.05,220.29,29.19,83.25,2.07,0.0,4.5,17,11,610.72,4.01,614.72
23.89,0.0,22.82,60.4,3.69,0.0,3.76,18,11,0.0,0.0,0.0
24.64,0.0,51.47,73.64,0.5,0.0,4.73,19,11,0.0,0.0,0.0
20.72,0.0,46.59,88.42,1.42,0.0,3.51,20,11,0.0,0.0,0.0
20.94,0.0,29.38,62.22,1.34,0.0,3.83,21,11,22.13,8.26,30.39
20.31,0.0,1.75,65.91,1.64,0.0,6.08,22,11,0.0,0.0,0.0
16.46,0.0,47.43,69.19,1.02,0.0,2.8,23,11,0.0,20.46,20.46
16.02,0.0,6.07,83.35,4.38,0.0,4.14,0,11,2.04,43.44,45.47
14.38,0.0,20.07,85.01,2.0,0.0,3.92,1,11,54.54,10.23,64.77
14.17,0.0,25.02,89.62,6.34,0.0,4.97,2,11,51.06,110.69,161.75
13.3,0.0,4.46,83.67,6.62,0.0,6.24,3,11,0.0,145.32,145.32
14.05,0.0,20.87,95.0,4.88,0.0,5.07,4,11,0.0,36.77,36.77
18.03,0.0,11.83,81.69,1.17,0.0,4.09,5,11,0.0,15.96,15.96
